worker,start_time_iso,latency_ms,status,allowed,subject_address,subject_role,resource_id,resource_type,resource_sensitivity,action,error
w0,2025-12-19T15:11:05.582030Z,132.761,200,True,0x685A29EE8A06E458E58A29d721dFB677cdF8a600,INSURER,293,IMAGE,2,READ,
w9,2025-12-19T15:11:05.582245Z,132.821,200,True,0x14d0cb07D407E25F725b7f9854B98fEEEBb4942F,INSURER,481,IMAGE,2,READ,
w2,2025-12-19T15:11:05.582428Z,133.009,200,True,0xf5d0314845FCf19022a28FeD6650e58CFc01f243,INSURER,396,IMAGE,2,READ,
w6,2025-12-19T15:11:05.582534Z,133.176,403,False,0xCe3b338346378767324b87Cb888eC3F1d6d34940,POLICE,585,MEDICAL_REPORT,5,READ,
w3,2025-12-19T15:11:05.579464Z,136.470,200,True,0x469Bf06C8a44e5E2Bb2752C29B92d88DCA076B8a,POLICE,98,VIDEO,2,READ,
w1,2025-12-19T15:11:05.712586Z,96.439,200,True,0x933be1Be0aF68b62934fE96ADB1AB2Ee1C47B4F0,INSURER,103,VIDEO,2,READ,
w7,2025-12-19T15:11:05.713100Z,96.333,403,False,0x28365792Da71bc8AcAD11a4393049d006EF2E972,GARAGE,24,VIDEO,2,READ,
w4,2025-12-19T15:11:05.713542Z,96.058,200,True,0xE056D0a60EfEE3e1642D5B2129E2bbBdAf22444c,INSURER,193,VIDEO,2,READ,
w8,2025-12-19T15:11:05.713956Z,95.796,200,True,0x466ec685AE894BAc153c11350FC488cAAa2C062E,INSURER,693,FNOL,4,READ,
w5,2025-12-19T15:11:05.714315Z,95.633,200,True,0xd132a79Ca7Be8caaC9A27467EB9B65F7cBD6F50E,ADJUSTER,983,OTHER,1,READ,
w0,2025-12-19T15:11:05.714802Z,95.552,403,False,0x520F6Be8B20312c8CA4bB2773000A94923A4FaE5,POLICE,593,FNOL,4,READ,
w9,2025-12-19T15:11:05.715075Z,95.816,200,True,0x456F6DbE8aF9e05a1918B64f0Bd0690809b23E6B,INSURER,65,VIDEO,2,READ,
w2,2025-12-19T15:11:05.715448Z,95.672,200,True,0x7B46635cB6cA958f34ae933b93884a5f19b258D7,INSURER,285,IMAGE,2,READ,
w6,2025-12-19T15:11:05.715719Z,95.555,200,True,0xACaaedBfb07404f2aAf0ccd6503B1529C1A48764,ADJUSTER,228,VIDEO,2,READ,
w3,2025-12-19T15:11:05.715944Z,95.455,403,False,0x0AbFb230511189A840157bF7FcA43b1b69338dC6,POLICE,693,FNOL,4,READ,
w1,2025-12-19T15:11:05.809037Z,113.217,200,True,0x3495fF4A33D3b8aCCB512226B501122064b1e8fe,INSURER,802,TELEMATICS,3,READ,
w7,2025-12-19T15:11:05.809440Z,113.212,403,False,0xDd45386232533D2C209976e678A91A2263676ECB,GARAGE,13,VIDEO,2,READ,
w4,2025-12-19T15:11:05.809606Z,113.283,200,True,0xB81c8729A121819695CEEDA9b389f559D6398B3C,REGULATOR,778,TELEMATICS,3,READ,
w8,2025-12-19T15:11:05.809758Z,113.336,200,True,0x14d0cb07D407E25F725b7f9854B98fEEEBb4942F,INSURER,619,FNOL,4,READ,
w5,2025-12-19T15:11:05.809960Z,113.406,200,True,0xf5d0314845FCf19022a28FeD6650e58CFc01f243,INSURER,539,FNOL,4,READ,
w0,2025-12-19T15:11:05.810366Z,113.340,200,True,0x3a74Fec63a615BC94b9A47bEa6340935Ab155117,ADJUSTER,598,FNOL,4,READ,
w9,2025-12-19T15:11:05.810909Z,113.024,200,True,0xD32B24Ff4D28e42239EcCd5cbdb456a1565DC083,ADJUSTER,346,IMAGE,2,READ,
w2,2025-12-19T15:11:05.811127Z,113.007,200,True,0x58e8E907e02C35e581Ed3a4e98906344861E7265,INSURER,11,VIDEO,2,READ,
w6,2025-12-19T15:11:05.811281Z,113.048,200,True,0x7C8B230898f07628a4f24e2D0ffe62373593dCce,POLICE,155,VIDEO,2,READ,
w3,2025-12-19T15:11:05.811404Z,113.114,200,True,0x090F26617cAab81C15934159343Ff688fAf23820,POLICE,124,VIDEO,2,READ,
w7,2025-12-19T15:11:05.922663Z,130.289,200,True,0x89cb551204456FFCd8e595feE394120dD047b57A,INSURER,821,TELEMATICS,3,READ,
w4,2025-12-19T15:11:05.922897Z,130.240,200,True,0x67A9BC3Fb3B4a392C223A8C644B48346b9Ca5128,COURT,346,IMAGE,2,READ,
w8,2025-12-19T15:11:05.923102Z,130.159,200,True,0x4395153bc7Ac8ebD080b3C98FE634fcA40E5609F,COURT,178,VIDEO,2,READ,
w5,2025-12-19T15:11:05.923373Z,130.005,200,True,0xC6Ffd174B730f05f52aF93e216103D6C7464cc96,INSURER,45,VIDEO,2,READ,
w0,2025-12-19T15:11:05.923714Z,129.772,200,True,0x4828419eA02B1D4399E039f8E5F346f37f19fA13,INSURER,924,OTHER,1,READ,
w9,2025-12-19T15:11:05.923942Z,129.645,200,True,0x0479AcE8E12E22b9751dF7542dd8f225c221EC34,ADJUSTER,434,IMAGE,2,READ,
w2,2025-12-19T15:11:05.924142Z,129.640,200,True,0x58e8E907e02C35e581Ed3a4e98906344861E7265,INSURER,141,VIDEO,2,READ,
w6,2025-12-19T15:11:05.924336Z,129.564,200,True,0x262C7B7B136C441fA055dA7F585a2Ab956c1123C,INSURER,886,OTHER,1,READ,
w3,2025-12-19T15:11:05.924528Z,129.479,200,True,0x3A995E7B23E0Fe0f9a5537f57AA80BACa529eFC4,INSURER,777,TELEMATICS,3,READ,
w1,2025-12-19T15:11:05.922265Z,131.840,200,True,0x69254de41949D1A246C5c1A168e5e8473D2d50f0,ADJUSTER,958,OTHER,1,READ,
