status,latency_ms,gas_estimate,allowed,subject,resourceId,action,rt_ms
200,12,,False,0x0Bc69A9CA614967C5D33108DA2C0Afd95130f7ab,306,0,13.588
200,15,,False,0x808e36854e0010681FFdE8f615E4a0967A544c06,210,0,17.429
200,13,,False,0xA07ddA082a145D371fc7C88A2cBF3594FcBb51e0,750,0,14.716
200,6,,False,0xa7eF2a6f2A3eb7A7472DAD889d17dEa48faBca1a,583,0,8.607
200,14,,False,0x36599004C3aC0Aa715a49186455E90556EA805cE,860,0,15.357
200,6,,False,0x36599004C3aC0Aa715a49186455E90556EA805cE,550,0,7.935
200,10,,False,0x0Bc69A9CA614967C5D33108DA2C0Afd95130f7ab,765,0,11.813
200,9,,False,0x4e3024d505B55f3da9f0D7B3a7319EDF7CBAdAdc,829,0,10.367
200,15,,False,0xB6920469504adDf687AfCe890A39E6EBF76cF88E,589,0,16.454
200,12,,False,0xB7953144C083a54D89d9e4eCB7A2A4151D4007E0,573,0,13.954
200,17,,False,0x6e2eda1263F3990130d14F0D25bc4b93d5d6D80C,126,0,18.434
200,7,,False,0x711f9Ba03b219CFED557d6c4077c783BdfBEC307,612,0,16.620
200,12,,False,0x727e45e23f8594c57Cf3FE94b94fC6DC8eBD7A92,590,0,13.517
200,9,,False,0x8818DFB61c2A02e64c74DC651D2b8a152A170140,185,0,10.625
200,20,,False,0x97e7867Ce5d3E2726b779578c7097DBB50CbDB95,143,0,21.251
200,14,,False,0xfC435D0E00Ae6D11E5Bb3A9cd461B915Edc17F59,127,0,15.690
200,7,,False,0xa59ECFb410CCB56f80640CFCfAe5726121Ab2cfa,615,0,7.926
200,11,,False,0x4Bb9AC8aB8c9D213B9d89538B10C1016f8e66773,736,0,12.622
200,6,,True,0x83e68Cac649872ca6135aDfEF9A944bbF908ef66,9,0,13.857
200,8,,True,0x814742D6773D55c02177ca64238a124D39d8CAd0,204,0,10.031
200,9,,False,0x221D1a7739dA73BA8B191C14399776D9C63E6e8F,549,0,11.329
200,10,,False,0xe29a4A0F7cc642F4654E70D8217eDDD2237e5b7f,751,0,11.842
200,6,,False,0x88982eB8A9a596fA186A12b47f4F905A2c7516d6,334,0,14.123
200,7,,False,0x5dBb83D0d96c168133412CC6e93a25a61Bfb8599,345,0,16.433
200,7,,False,0x9D7C8C9e23D36eC3BFff969f156405253162b9e0,488,0,15.477
200,15,,False,0x90028B286fD1D933A9D4663B944477413d781ad9,595,0,16.158
200,15,,False,0xfC435D0E00Ae6D11E5Bb3A9cd461B915Edc17F59,911,0,15.635
